Business Name,Business Startdate,City,State,Street Direction,Street Name,Street Number,Street Suffix,Zip,Business Class,Reason for Applying,Latitude,Longitude,Location
CHATTA CHEESE STEAK,06/21/2012,CHATTANOOGA,TN,,VARIOUS LOCATIONS,9999,,00000,,1 - New Business,,,
"CHATTAJACK, LLC",02/01/2015,CHATTANOOGA,TN,,MANUFACTURERS,200,RD,37405,,1 - New Business,35.0623507610001,-85.313202697,"(35.0623507610001, -85.313202697)"
CATERING COMPANY (THE),09/18/1995,CHATTANOOGA,TN,,BRAINERD,5600,RD,37411,,1 - New Business,35.0097447850001,-85.216483034,"(35.0097447850001, -85.216483034)"
HARDEE'S EAST BRAINERD,01/01/2000,CHATTANOOGA,TN,,EAST BRAINERD,7961,RD,37421,,1 - New Business,,,
FAT DADDY'S PIZZA,04/01/2009,CHATTANOOGA,TN,,SOUTH TERRACE,5084,,37412,,1 - New Business,35.0038969400001,-85.22030721,"(35.0038969400001, -85.22030721)"
ALLIED QUICK STOP,09/17/2007,CHATTANOOGA,TN,N,HOLTZCLAW,1302,AVE,37406,,1 - New Business,,,
THE VILLA SALON/ STACI MAYS,11/01/2007,CHATTANOOGA,TN,,SHALLOWFORD,6925,RD,37421,,1 - New Business,35.044683918,-85.160269034,"(35.044683918, -85.160269034)"
ASMM HANDAL LLC,02/02/2015,CHATTANOOGA,TN,,GUNBARREL,1408,RD,37421,,1 - New Business,35.015602646,-85.162820112,"(35.015602646, -85.162820112)"
INTEGRATED PROPERTIES LLC,01/01/2009,CHATTANOOGA,TN,,CROMWELL,4101,RD,37421,,1 - New Business,35.0646753880001,-85.205220622,"(35.0646753880001, -85.205220622)"
AUTO PLUS AUTO PARTS,06/01/2015,CHATTANOOGA,TN,,CALHOUN,2822,AVE,37407,,1 - New Business,35.013628506,-85.295204067,"(35.013628506, -85.295204067)"
DANNY BAXTER & CO,03/31/2011,CHATTANOOGA,TN,,TYNER,5809,LN,37341,,1 - New Business,35.1135649600001,-85.139720295,"(35.1135649600001, -85.139720295)"
ACCEPTANCE NOW #09655,11/06/2014,HIXSON,TN,,HWY 153,5425,,37343,,1 - New Business,35.137805051,-85.2476531739999,"(35.137805051, -85.2476531739999)"
BECCA ROCHA PHOTOGRAPHY,04/01/2011,CHATTANOOGA,TN,,STONEY BROOK,3509,LN,37415,,1 - New Business,35.120853977,-85.312706401,"(35.120853977, -85.312706401)"
TAC AIR CO,10/21/2002,CHATTANOOGA,TN,,AIRPORT  RD HNGR 1,1001,,37421-2262,,1 - New Business,35.035290161,-85.194559695,"(35.035290161, -85.194559695)"
"JAMEL CONTAINERS, LLC",09/01/2011,CHATTANOOGA,TN,,POLK,1859,ST,37408,,1 - New Business,35.027445718,-85.2962690959999,"(35.027445718, -85.2962690959999)"
HAIR BY KRISTIN,12/08/2013,CHATTANOOGA,TN,,SHALLOWFORD,6925,RD,37421,,1 - New Business,35.044683918,-85.160269034,"(35.044683918, -85.160269034)"
KANDY KASTLE @VOLKSWAGEN,01/01/2012,CHATTANOOGA,TN,,VOLKSWAGEN,7380,DR,37416,,1 - New Business,35.0703539740001,-85.1347522,"(35.0703539740001, -85.1347522)"
BELK INC #691 (STORE A),07/03/2005,CHATTANOOGA,TN,,NORTHGATE MALL,101,,37415,,1 - New Business,35.131474102,-85.24003702,"(35.131474102, -85.24003702)"
ZERO MIKE LLC,10/09/2008,CHATTANOOGA,TN,,AMNICOLA,4325,HWY,37406,,1 - New Business,35.099588473,-85.244139204,"(35.099588473, -85.244139204)"
TIM BAKER'S BARBERING UNIVERSITY,08/19/2013,CHATTANOOGA,TN,,WOODMORE VIEW,4614,CIR,37411,,1 - New Business,35.0352198030001,-85.2187540479999,"(35.0352198030001, -85.2187540479999)"
B & T PLUMBING,07/28/2010,CHATTANOOGA,TN,,VARIOUS LOCATIONS,9999,,37402,,1 - New Business,,,
STONE EXPRESSIONS,04/09/2007,CHATTANOOGA,TN,,EAST BRAINERD,8250,RD,37421-4303,,1 - New Business,,,
APPLIED ENERGY CONSERVATION SYSTEMS,04/27/2007,CHATTANOOGA,TN,,ST ELMO,3914,AVE,37409,,1 - New Business,35.0101534020001,-85.328237121,"(35.0101534020001, -85.328237121)"
COLTRANES ON 9TH,08/17/2009,CHATTANOOGA,TN,,UNION,2,SQ,37402-2522,,1 - New Business,,,
FRYAR'S AUTO SERVICE,09/26/1984,CHATTANOOGA,TN,E,38TH,1015,ST,37407,,1 - New Business,,,
CARLEE'S CAFE,06/01/2015,CHATTANOOGA,TN,,RIVERFRONT,1301,PKWY,37402,,1 - New Business,35.041820881,-85.3208004379999,"(35.041820881, -85.3208004379999)"
"A & H FLOORING, LLC",05/01/2011,CHATTANOOGA,TN,,MCCALLIE,1608,AVE,37404,,1 - New Business,35.036894374,-85.278270146,"(35.036894374, -85.278270146)"
SUBWAY #34351,12/31/2008,HIXSON,TN,,HIXSON,5928,PIKE,37343,,1 - New Business,35.1476407810001,-85.207842262,"(35.1476407810001, -85.207842262)"
SPA LA PETITE LLC,08/01/2007,CHATTANOOGA,TN,,CENTER,2255,ST,37421,,1 - New Business,35.0426874250001,-85.1613221059999,"(35.0426874250001, -85.1613221059999)"
SMALLWOOD ANTIQUES,,CHATTANOOGA,TN,,RIDGEMONT,2800,DR,37404,,1 - New Business,35.0477668780001,-85.251167457,"(35.0477668780001, -85.251167457)"
FSH CONSTRUCTION LLC,12/06/2012,CHATTANOOGA,TN,,CARRIAGE PARC,1021,DR,37421,,1 - New Business,35.0119327840001,-85.163161378,"(35.0119327840001, -85.163161378)"
CORNER PROPERTIES INC,10/01/2006,CHATTANOOGA,TN,,BONNY OAKS,4289,DR,37406,,1 - New Business,35.0819320840001,-85.210510069,"(35.0819320840001, -85.210510069)"
NATASHA'S PURSES & THINGS,09/12/2014,CHATTANOOGA,TN,,CAMELLIA,3923,DR,37421,,1 - New Business,35.060580886,-85.2148548489999,"(35.060580886, -85.2148548489999)"
BONNY OAKS LIQUOR & WINE LLC,07/01/2010,CHATTANOOGA,TN,,BONNY OAKS,4915,DR,37416,,1 - New Business,35.074045428,-85.189353833,"(35.074045428, -85.189353833)"
ASSOCIATED ENVIROMENTAL SERVICES INC,06/15/1994,CHATTANOOGA,TN,,PARMENAS,115,LN,37405,,1 - New Business,35.0717578470001,-85.331379699,"(35.0717578470001, -85.331379699)"
NATIONAL FLOORING SUPPLIES LLC,08/09/2010,CHATTANOOGA,TN,,25TH ST,2005,PL,37407,,1 - New Business,35.015674555,-85.283802942,"(35.015674555, -85.283802942)"
YEAR AROUND LAWN CARE,06/14/2000,CHATTANOOGA,TN,,MASSENGALE,1409,RD,37419,,1 - New Business,,,
AAR OF NORTH CAROLINA,05/18/2009,CHATTANOOGA,TN,,VARIOUS LOCATIONS,9999,,37402,,1 - New Business,,,
NORTHSIDE UPHOLSTERY CO,01/01/2004,CHATTANOOGA,TN,N,MARKET,724,ST,37405,,1 - New Business,,,
AMERICA INTERNET & COMMUNICATIONS INC,10/01/1998,CHATTANOOGA,TN,,DODDS,2301,AVE,37407,,1 - New Business,35.0156478230001,-85.273918806,"(35.0156478230001, -85.273918806)"
JOLEE LLC,09/24/2006,HIXSON,TN,,HAMILL,4014,RD,37343,,1 - New Business,35.12524925,-85.194423262,"(35.12524925, -85.194423262)"
ACTION AUTO GROUP INC,05/01/2001,CHATTANOOGA,TN,,LEE,6908,HWY,37421-6404,,1 - New Business,35.042636304,-85.1656788779999,"(35.042636304, -85.1656788779999)"
DECOR 1601 LLC,02/27/2015,CHATTANOOGA,TN,,CHARLOTTE,958,AVE,37421,,1 - New Business,35.000575919,-85.155939765,"(35.000575919, -85.155939765)"
PROPERTY RESURRECTION,05/20/2011,CHATTANOOGA,TN,,CITY AT LARGE,9999,,37402,,1 - New Business,,,
MEN'S WEARHOUSE,08/17/2000,CHATTANOOGA,TN,,GUNBARREL,2021,RD,37421,,1 - New Business,35.032125249,-85.155042706,"(35.032125249, -85.155042706)"
SHALLOWFORD ANIMAL HOSPITAL,03/03/1994,CHATTANOOGA,TN,,SHALLOWFORD,6200,RD,37421-6206,,1 - New Business,35.0525903990001,-85.180030444,"(35.0525903990001, -85.180030444)"
"ERIC COMPANY, INC",01/01/2012,CHATTANOOGA,TN,,JOHN DOUGLASS,6024,DR,37421,,1 - New Business,35.054669871,-85.184592639,"(35.054669871, -85.184592639)"
J.C PLUMBING,09/23/2014,CHATTANOOGA,TN,,VARIOUS LOCATIONS,,DR,37402,,1 - New Business,,,
TENDER LOVING CARE ACADEMY,09/01/2012,CHATTANOOGA,TN,,SHERIDAN,1009,AVE,37406,,1 - New Business,35.050995759,-85.269131467,"(35.050995759, -85.269131467)"
THE LOAN DEPOT LENDING COMPANY INC,06/27/2003,CHATTANOOGA,TN,,HERITAGE BUSINESS,6714,CT,37421,,1 - New Business,35.035831773,-85.1751540179999,"(35.035831773, -85.1751540179999)"
ALLKNABBCO INC,07/01/2011,CHATTANOOGA,TN,,AIRPORT,515,RD,37421,,1 - New Business,35.0253664030001,-85.198426925,"(35.0253664030001, -85.198426925)"
U S COMMUNICATIONS CONSTRUCTION INC,09/15/2010,CHATTANOOGA,TN,,VARIOUS,9999,,37402,,1 - New Business,,,
DWIGHT'S SWAP SHOP,06/15/2009,HIXSON,TN,,HIXSON,5147,PIKE,37343,,1 - New Business,35.1372201240001,-85.2374619569999,"(35.1372201240001, -85.2374619569999)"
X-CAPE,04/08/2010,CHATTANOOGA,TN,E,MAIN,2510,ST,37404,,1 - New Business,,,
ARNOLD HOMES & DESIGN LLC,10/01/2005,CHATTANOOGA,TN,,SCRAPESHIN,7803,TRL,37421,,1 - New Business,34.9882526860001,-85.166730388,"(34.9882526860001, -85.166730388)"
SAGE TECHNOLOGY GROUP,02/09/2011,CHATTANOOGA,TN,,FRAZIER,50,AVE,37405,,1 - New Business,35.0622833750001,-85.306839866,"(35.0622833750001, -85.306839866)"
ANSWELL'S HANDYMAN SERVICES,01/12/2008,CHATTANOOGA,TN,,MC DONALD,1118,DR,37421,,1 - New Business,35.0039006650001,-85.140975007,"(35.0039006650001, -85.140975007)"
CHATTANOOGA FLOORING,05/17/2012,CHATTANOOGA,TN,,VARIOUS LOCATIONS,9999,,00000,,1 - New Business,,,
HIXSON FAST LUBE,01/03/2011,HIXSON,TN,,HIXSON,5124,PIKE,37343,,1 - New Business,35.136144469,-85.2379807519999,"(35.136144469, -85.2379807519999)"
SWEET P'S,09/15/2010,CHATTANOOGA,TN,,QUEENS LACE,2426,TRL,37421-1842,,1 - New Business,35.0426509000001,-85.141437944,"(35.0426509000001, -85.141437944)"
THE CLASSIC CUSTODIAL COMPANY,08/04/2015,CHATTANOOGA,TN,,NILE,2704,RD,37421,,1 - New Business,,,
FIVE GUYS BURGERS-FRIES,12/01/2007,CHATTANOOGA,TN,,GUNBARREL,2020,RD,37421,,1 - New Business,35.0300874210001,-85.153150862,"(35.0300874210001, -85.153150862)"
BROWN'S HOME REPAIR,08/16/2010,CHATTANOOGA,TN,,VARIOUS,9999,,37402,,1 - New Business,,,
MVM TRAVEL AGENT & ACCESSORIES,07/01/2011,CHATTANOOGA,TN,,HOLIDAY HILLS,7811,CIR,37416,,1 - New Business,35.0787237220001,-85.168449331,"(35.0787237220001, -85.168449331)"
COMPLETE CONCRETE SERVICE,09/14/1992,CHATTANOOGA,TN,,VARIOUS LOCATIONS,9999,,37402,,1 - New Business,,,
NABCO ELECTRIC COMPANY,,CHATTANOOGA,TN,,2ND,2800,AVE,37407,,1 - New Business,35.011390093,-85.2850818169999,"(35.011390093, -85.2850818169999)"
EMBARGO '62 LLC,06/01/2015,CHATTANOOGA,TN,,CHEROKEE,301,BLVD,37405,,1 - New Business,35.0647350470001,-85.311994614,"(35.0647350470001, -85.311994614)"
FOCUS BUILDING SOLUTIONS,02/25/2013,CHATTANOOGA,TN,,SHERRY,4523,LN,37343,,1 - New Business,35.125752431,-85.269223208,"(35.125752431, -85.269223208)"
EMPIRE CORPORATIONS OF TENNESSEE INC,04/01/2015,CHATTANOOGA,TN,,VARIOUS LOCATIONS,,,37402,,1 - New Business,,,
AMERICAN MATERIALS TECH LLC,04/01/2003,CHATTANOOGA,TN,,PELICAN,2,DR,37421,,1 - New Business,35.0650915200001,-85.1851062649999,"(35.0650915200001, -85.1851062649999)"
TUPELO HONEY CAFE,09/01/2013,CHATTANOOGA,TN,,MARKET,1110,ST,37402,,1 - New Business,35.042790376,-85.308815598,"(35.042790376, -85.308815598)"
LOCAL JUICE LLC,06/01/2014,CHATTANOOGA,TN,E,MAIN,48,ST,37408,,1 - New Business,,,
FLOWERS BAKING CO OF VILLA RICA LLC,01/03/2000,CHATTANOOGA,TN,,BONNY OAKS,6214,DR,37416,,1 - New Business,35.0736068050001,-85.178109814,"(35.0736068050001, -85.178109814)"
MILLENNIUM RAH,05/08/2010,CHATTANOOGA,TN,,BRAINERD,3649,RD,37411,,1 - New Business,35.0238576130001,-85.244428182,"(35.0238576130001, -85.244428182)"
COPACETIC COFFEE,11/01/2013,CHATTANOOGA,TN,,HIXSON,1211,PIKE,37405,,1 - New Business,,,
BROWNIE SPECIAL PRODUCTS CO,11/01/1995,CHATTANOOGA,TN,,MANUFACTURERS,900,RD,37405,,1 - New Business,35.0575571570001,-85.328449612,"(35.0575571570001, -85.328449612)"
SOHO HIBACHI,02/20/2014,HIXSON,TN,,HWY 153,5510,,37343,,1 - New Business,35.143365746,-85.248935508,"(35.143365746, -85.248935508)"
J BUILT CONTRACTING,07/07/2005,CHATTANOOGA,TN,,VARIOUS LOCATIONS,9999,,37402,,1 - New Business,,,
AMY'S ANGELS LEARNING CENTER,03/01/2009,CHATTANOOGA,TN,,BROWNS FERRY,604,RD,37419,,1 - New Business,35.040888657,-85.3569922899999,"(35.040888657, -85.3569922899999)"
MODEL CHIC FASHION,06/22/2012,CHATTANOOGA,TN,,HWY 58,4621,,37,,1 - New Business,35.0859095770001,-85.1927836309999,"(35.0859095770001, -85.1927836309999)"
"HFD NO. 55, INC",10/29/2014,CHATTANOOGA,TN,,HAMILTON PLACE,2100,BLVD,37421,,1 - New Business,35.0345349300001,-85.158710836,"(35.0345349300001, -85.158710836)"
RESTAURANTE DONA FIOR,10/13/2014,CHATTANOOGA,TN,,DODDS,1622,AVE,37404,,1 - New Business,35.0198814660001,-85.27061982,"(35.0198814660001, -85.27061982)"
DEPENDABLE CLEANING SERVICE,03/24/2011,CHATTANOOGA,TN,,DOGWOOD,1627,DR,37406,,1 - New Business,35.046978311,-85.233158483,"(35.046978311, -85.233158483)"
THE CUTTING EDGE,02/15/2008,CHATTANOOGA,TN,,CUMMINGS,2917,HWY,37419,,1 - New Business,35.02083909,-85.364325607,"(35.02083909, -85.364325607)"
TYIER ASBURY HOMES LLC,12/13/2013,CHATTANOOGA,TN,,WILLOW LAKE,3726,CIR,37419,,1 - New Business,35.037095209,-85.360853898,"(35.037095209, -85.360853898)"
AJ'S PLUMBING SERVICE,12/26/2002,OOLTEWAH,TN,,VARIOUS LOCATIONS,9999,,37363-8318,,1 - New Business,,,
FOOD EQUIPMENT SERVICES CO,07/09/1990,CHATTANOOGA,TN,,WATKINS,1209,ST,37404,,1 - New Business,35.025749375,-85.272281896,"(35.025749375, -85.272281896)"
J L PRINGLE FASHIONS,10/01/2006,CHATTANOOGA,TN,,MIDWOODE,4104,DR,37411,,1 - New Business,35.02328342,-85.234333694,"(35.02328342, -85.234333694)"
BURG DUNHAM &  ASSOCIATES,03/02/2015,CHATTANOOGA,TN,,VARIOUS LOCATIONS,,DR,37402,,1 - New Business,,,
E.E.I,05/07/2014,CHATTANOOGA,TN,,VARIOUS LOCATIONS,,CIR,37402,,1 - New Business,,,
TERRY D CARTER SERVICE CO INC,10/01/2009,CHATTANOOGA,TN,,VARIOUS LOCATIONS,9999,,37402,,1 - New Business,,,
HONEY BAKED HAM #209,10/29/1996,CHATTANOOGA,TN,,GUNBARREL,2020,RD,37421,,1 - New Business,35.0300874210001,-85.153150862,"(35.0300874210001, -85.153150862)"
JAMES H WRIGHT CONSTRUCTION CO LLC,01/25/2008,CHATTANOOGA,TN,,CREEKSIDE,911,RD,37406-1020,,1 - New Business,35.0907722060001,-85.254272767,"(35.0907722060001, -85.254272767)"
BANDER,05/03/2013,CHATTANOOGA,TN,,WESTWOOD,764,AVE,37405,,1 - New Business,35.0810168040001,-85.294035299,"(35.0810168040001, -85.294035299)"
MANDY RHODEN PHOTOGRAPHY,02/13/2012,CHATTANOOGA,TN,E,5TH,501,ST,37403,,1 - New Business,,,
INTERIOR SOLUTIONS,02/01/2012,CHATTANOOGA,TN,,PINE BURR,1303,LN,37419,,1 - New Business,35.0588943240001,-85.350403359,"(35.0588943240001, -85.350403359)"
MICROTEL CHATTANOOGA,06/15/2006,CHATTANOOGA,TN,,MC CUTCHEON,7014,RD,37421,,1 - New Business,35.0458781730001,-85.1575458299999,"(35.0458781730001, -85.1575458299999)"
MOUNTAIN MED LLC,07/15/2014,CHATTANOOGA,TN,E,MAIN,2614,ST,37404,,1 - New Business,,,
VIP CLEANERS OF CHATTANOOGA,02/03/2012,OOLTEWAH,TN,,LEE,9203,HWY,37363,,1 - New Business,35.0859313980001,-85.0624324999999,"(35.0859313980001, -85.0624324999999)"
ROBIN'S CREATIVE CAKES & CANDY,02/01/2008,CHATTANOOGA,TN,,HURRICANE CREEK,701,CIR,37421,,1 - New Business,,,
SOUTHERN BURGER CO LLC,11/01/2010,CHATTANOOGA,TN,,WOODLAND,501,AVE,37405,,1 - New Business,35.0663721810001,-85.307708383,"(35.0663721810001, -85.307708383)"
KENNETH GORDON & CO INC,03/15/1995,CHATTANOOGA,TN,,SHALLOWFORD,6131,RD,37421,,1 - New Business,35.05370635,-85.180961404,"(35.05370635, -85.180961404)"
C. MARTIN COLLECTION,10/29/2009,CHATTANOOGA,TN,,MANUFACTURERS,313,RD,37405,,1 - New Business,35.0628266320001,-85.314364988,"(35.0628266320001, -85.314364988)"
SUSAN'S GENERAL STORE,06/01/2014,CHATTANOOGA,TN,,DISCOVERY,7200,DR,37416,,1 - New Business,35.0685932330001,-85.1427827269999,"(35.0685932330001, -85.1427827269999)"
ST. FRANCIS COTTAGE,06/05/2015,CHATTANOOGA,TN,,GUNBARREL,1329,RD,37421,,1 - New Business,35.0104901350001,-85.1675530529999,"(35.0104901350001, -85.1675530529999)"
HOLCOMB GARDEN CENTER INC,10/01/1988,HIXSON,TN,,HWY 153,5513,,37343-6701,,1 - New Business,35.143647937,-85.2491046599999,"(35.143647937, -85.2491046599999)"
C & D RECYCLING,01/07/2013,CHATTANOOGA,TN,,VARIOUS LOCATIONS,9999,,00000,,1 - New Business,,,
B & D TREE SERVICE,09/24/2010,CHATTANOOGA,TN,,VARIOUS LOCATIONS,9999,,37402,,1 - New Business,,,
JACKSON'S TREE SERVICE,08/05/1996,CHATTANOOGA,TN,,MOSS,816,ST,37411,,1 - New Business,35.039461805,-85.2449371,"(35.039461805, -85.2449371)"
FAMILY DOLLAR STORE #2645,03/22/1996,CHATTANOOGA,TN,,TENNESSEE,3801,AVE,37409,,1 - New Business,,,
TSS LLC,06/01/2014,CHATTANOOGA,TN,,CROMWELL,4295,RD,37421,,1 - New Business,35.0649988380001,-85.1966520129999,"(35.0649988380001, -85.1966520129999)"
NUTRITION FOR LIFE,06/10/2014,CHATTANOOGA,TN,E,BRAINERD,6400,RD,37421,,1 - New Business,,,
M & J SHOES,01/01/2002,CHATTANOOGA,TN,,TENNESSEE,3801,AVE,37409,,1 - New Business,,,
LEGENDS HAIR & SKIN STUDIO LLC,02/12/2004,CHATTANOOGA,TN,,GUNBARREL,1930,RD,37421,,1 - New Business,35.0289113330001,-85.154751462,"(35.0289113330001, -85.154751462)"
RIFSHEN ENTERPRISES,04/01/2014,CHATTANOOGA,TN,,VARIOUS LOCATIONS,,DR,37402,,1 - New Business,,,
BROWN'S,08/05/2011,CHATTANOOGA,TN,,VARIOUS LOCATIONS,9999,,37402,,1 - New Business,,,
MATTRESS OUTLET,04/13/2007,CHATTANOOGA,TN,,GUNBARREL,2271,RD,37421,,1 - New Business,35.0381623760001,-85.151707798,"(35.0381623760001, -85.151707798)"
TENG FEI NA GO YA,01/01/2013,CHATTANOOGA,TN,,BRAINERD,4921,RD,37411,,1 - New Business,35.012701443,-85.227030307,"(35.012701443, -85.227030307)"
R K HYDRO VAC INC,03/22/2004,CHATTANOOGA,TN,,VARIOUS LOCATIONS,9999,,37402,,1 - New Business,,,
MIXING PADS,01/19/2011,CHATTANOOGA,TN,,BLISS,2314,AVE,37406,,1 - New Business,35.069743497,-85.26721233,"(35.069743497, -85.26721233)"
STRASBURG CHILDREN,07/08/2011,CHATTANOOGA,TN,,HAMILTON PLACE,2100,BLVD,37421,,1 - New Business,35.0345349300001,-85.158710836,"(35.0345349300001, -85.158710836)"
CONSTRUCTION & MORE LLC,09/04/2002,CHATTANOOGA,TN,,VARIOUS LOCATIONS,9999,,37402,,1 - New Business,,,
CLE OUTDOORS,03/01/2005,CHATTANOOGA,TN,,BASS,211,RD,37421,,1 - New Business,35.014989632,-85.2000882629999,"(35.014989632, -85.2000882629999)"
THE RAINBOW DRAGON/COLORWORKS,03/19/2011,CHATTANOOGA,TN,,VARIOUS LOCATIONS,999,,37402,,1 - New Business,,,
CHATTANOOGA VETERINARY CENTER LLC,11/27/2006,CHATTANOOGA,TN,,LEE,6146,HWY,37421,,1 - New Business,35.027492243,-85.1894050879999,"(35.027492243, -85.1894050879999)"
BLAQ MONEY GROUP,01/14/2010,CHATTANOOGA,TN,,BELLE VISTA,712,AVE,37411,,1 - New Business,35.0330578900001,-85.236102439,"(35.0330578900001, -85.236102439)"
LAFONNE VIDEO GAMES,08/26/2013,CHATTANOOGA,TN,,SHALLOWFORD,621,RD,37411,,1 - New Business,35.038243348,-85.241272292,"(35.038243348, -85.241272292)"
STATEWIDE SIDING SUPPLY LLC,09/01/1993,CHATTANOOGA,TN,,VARIOUS LOCATIONS,9,,37402,,1 - New Business,,,
TAG YOURE IT APPAREL,08/01/2012,CHATTANOOGA,TN,,ELINOR,801,ST,37405,,1 - New Business,35.0704968140001,-85.3011459699999,"(35.0704968140001, -85.3011459699999)"
"BETTINGER WEST INTERIORS SE, LLC",11/15/2012,CHATTANOOGA,TN,,VARIOUS LOCATIONS,9999,,37402,,1 - New Business,,,
MAY MEIN BOWL,03/16/2012,CHATTANOOGA,TN,E,3RD,979,ST,37403,,1 - New Business,,,
GENERAL HEATING & AIR INSTALLATIONS,10/01/2011,CHATTANOOGA,TN,,VARIOUS LOCATIONS,9999,,37402,,1 - New Business,,,
ELITE CLAIM SERVICES INC DBA ELITE RESTORATION,01/01/2014,CHATTANOOGA,TN,,CLEAR BROOK,1852,CT,37421,,1 - New Business,35.016269161,-85.1322770099999,"(35.016269161, -85.1322770099999)"
DOROTHY MCDUFFIE WRITING AND EDITING,03/21/2012,HIXSON,TN,,HERITAGE RIDGE,6095,DR,37343,,1 - New Business,35.1463132150001,-85.205663666,"(35.1463132150001, -85.205663666)"
REMBRANDT ENTERPRISES INC,03/14/2012,CHATTANOOGA,TN,,PERIMETER,6234,DR,37421,,1 - New Business,35.0282820830001,-85.182819421,"(35.0282820830001, -85.182819421)"
THE PURPLE DAISY PICNIC CAFE,02/01/2012,CHATTANOOGA,TN,,ST ELMO,4001,AVE,37409,,1 - New Business,35.008398863,-85.3286603559999,"(35.008398863, -85.3286603559999)"
HGR WIRELESS LLC,08/01/2014,CHATTANOOGA,TN,,BRAINERD,5210,RD,37411,,1 - New Business,35.01100165,-85.2244548049999,"(35.01100165, -85.2244548049999)"
CJX CONSTRUCTION & DESIGN LLC,01/10/2001,CHATTANOOGA,TN,,VARIOUS LOCATIONS,9999,,37402,,1 - New Business,,,
DLP CONSTRUCTION CO INC,10/13/2009,CHATTANOOGA,TN,,VARIOUS LOCATIONS,9999,,37402,,1 - New Business,,,
CAJUN DRYWALL,06/01/2012,HIXSON,TN,,WILDER,5710,RD,37343,,1 - New Business,35.1589295360001,-85.2473905969999,"(35.1589295360001, -85.2473905969999)"
TIM HALE CONSTRUCTION COMPANY,,CHATTANOOGA,TN,,VARIOUS LOCATIONS,9999,,37402,,1 - New Business,,,
BSR SUMMIT ROOFING,08/30/2010,CHATTANOOGA,TN,,VARIOUS LOCATIONS,9999,,37402,,1 - New Business,,,
"SOLOMONWOOD, LLC",07/15/2013,CHATTANOOGA,TN,,BROAD,2433,ST,37408,,1 - New Business,35.0291797610001,-85.3162744649999,"(35.0291797610001, -85.3162744649999)"
KLEEN A MATIC,01/01/2001,CHATTANOOGA,TN,,HWY 58,4501,,37416,,1 - New Business,35.084796426,-85.1985923779999,"(35.084796426, -85.1985923779999)"
BROOKE EVANS JEWELRY,07/01/2013,CHATTANOOGA,TN,,INTERMONT,644,RD,37415,,1 - New Business,35.1086621330001,-85.277648499,"(35.1086621330001, -85.277648499)"
WIRELESS NATION,06/12/2015,CHATTANOOGA,TN,,HAMILTON PLACE,2100,BLVD,37421,,1 - New Business,35.0345349300001,-85.158710836,"(35.0345349300001, -85.158710836)"
LEGACY FILMS CHATTANOOGA,02/01/2010,CHATTANOOGA,TN,,CHARLESTON SQUARE,2427,,37421,,1 - New Business,35.041158081,-85.137739032,"(35.041158081, -85.137739032)"
WESCO DISTRIBUTION  INC,12/01/2000,CHATTANOOGA,TN,N,ORCHARD KNOB,1709,AVE,37406,,1 - New Business,,,
IHOP #433,01/25/2002,CHATTANOOGA,TN,,BRAINERD,5707,RD,37411,,1 - New Business,35.012226995,-85.213624793,"(35.012226995, -85.213624793)"
CRIMSON CONSTRUCTION,01/01/2016,CHATTANOOGA,TN,,VARIOUS LOCATIONS,9999,,37402,,1 - New Business,,,
UPS STORE #3342,08/01/2004,HIXSON,TN,,HIXSON,6180,PIKE,37343,,1 - New Business,,,
AFFORDABLE BOTOX OF CHATTANOOGA,07/01/2010,CHATTANOOGA,TN,,GUNBARREL,1925,RD,37421,,1 - New Business,35.029092421,-85.1575343219999,"(35.029092421, -85.1575343219999)"
GAMESTOP #4302,02/01/2006,CHATTANOOGA,TN,,HAMILTON PLACE,2100,BLVD,37421,,1 - New Business,35.0345349300001,-85.158710836,"(35.0345349300001, -85.158710836)"
SHERMAN SMITH CONSTRUCTION LLC,03/07/2011,CHATTANOOGA,TN,,VARIOUS LOCATIONS,9999,,37402,,1 - New Business,,,
ALLIANCE FLOORING INC,06/01/2000,CHATTANOOGA,TN,,PREMIER,1210,DR,37421,,1 - New Business,35.0130173060001,-85.1887123499999,"(35.0130173060001, -85.1887123499999)"
NAVARRETE FAMILY CLEANERS,07/01/2013,CHATTANOOGA,TN,,VARIOUS LOCATIONS,9999,,00000,,1 - New Business,,,
STONE CREATIONS INC,10/21/2013,CHATTANOOGA,TN,,VARIOUS LOCATIONS,9999,,37402,,1 - New Business,,,
RICK'S WEDDING & MORE,03/09/2015,CHATTANOOGA,TN,S,CREST,526,RD,37404,,1 - New Business,,,
NCS CLEANERS,04/20/2011,CHATTANOOGA,TN,,FAIRVIEW,2807,DR,37406,,1 - New Business,35.0757166700001,-85.2354853269999,"(35.0757166700001, -85.2354853269999)"
SUPERDOGGS FOOTLONGS,08/01/2015,CHATTANOOGA,TN,,EAST 31ST,2003,PL,37407,,1 - New Business,,,
PERFORMING ARTS & PRECISION HAIR,07/01/2010,CHATTANOOGA,TN,,OLD MISSION,5618,RD,37411,,1 - New Business,35.012009903,-85.21469015,"(35.012009903, -85.21469015)"
SPRAY EQUIPMENT & SERVICES CENTER INC,07/01/2014,CHATTANOOGA,TN,,VARIOUS LOCATIONS,,,37402,,1 - New Business,,,
